Date,Date_Large,Price_Large,Date_Small,Price_Small,Log_Return_Large,Log_Return_Small,Rolling_Corr,Cluster
2017-12-14,2017-12-14,1811.43,2010-03-03,679.0499317384053,0.005191682847946334,0.007727932643743537,0.13195095899411102,0
2017-12-15,2017-12-15,1780.89,2010-03-04,676.8099094761195,-0.017003349251343905,-0.0033042121791761548,0.1365302040125331,2
2017-12-18,2017-12-18,1837.33,2010-03-05,682.9877697132821,0.031200191472444846,0.009086502849158478,0.13928816448823603,1
2017-12-19,2017-12-19,1851.05,2010-03-08,686.8937617926978,0.007439614834157476,0.005702686801772714,0.1525853525559518,1
2017-12-20,2017-12-20,1846.64,2010-03-09,683.770722182665,-0.002385274098641522,-0.004556979554047239,0.1529788757369968,2
2017-12-21,2017-12-21,1868.0,2010-03-10,687.6971295267075,0.011500568253045133,0.005725862354816921,0.1530512675699483,1
2017-12-22,2017-12-22,1864.83,2010-03-11,687.8519967497532,-0.001698443680555733,0.00022517149077662225,0.15258374465795962,0
2017-12-25,,1857.192,,690.1288549871616,-0.004104226531510501,0.0033046327263436615,0.152231247504014,0
2017-12-26,,1854.646,,690.8878077329643,-0.001371827326127178,0.0010991218899756125,0.15192772715343736,0
2017-12-27,2017-12-27,1852.1,2010-03-12,691.6467604787672,-0.001373711821838575,0.0010979151472826154,0.15026617615424195,0
2017-12-28,2017-12-28,1856.15,2010-03-15,693.5823700078846,0.0021843196172306447,0.0027946434943967573,0.16133105385577057,0
2017-12-29,2017-12-29,1840.8,2010-03-16,697.8381689519442,-0.008304190324830403,0.006117219195806937,0.1589606811040211,0
2018-01-01,,1849.74,,704.224334542078,0.004844828933926794,0.00910973617563307,0.1605846893685617,0
2018-01-02,2018-01-02,1852.72,2010-03-17,706.353056405456,0.001609740898482337,0.003018229971701579,0.15917509396788945,0
2018-01-03,2018-01-03,1877.56,2010-03-18,707.6187227706458,0.013318231964244389,0.001790229086407003,0.15725963890979766,1
2018-01-04,2018-01-04,1930.7,2010-03-19,703.2319353234702,0.027909569923961312,-0.006218661853490142,0.14607776213692053,1
2018-01-05,2018-01-05,1926.16,2010-03-22,704.3241010167173,-0.002354247806197672,0.001551861360025261,0.14610441173118047,0
2018-01-08,2018-01-08,1925.24,2010-03-23,715.6304725812208,-0.00047774836033586434,0.015925313006114477,0.14513390805765303,0
2018-01-09,2018-01-09,1932.18,2010-03-24,716.2583202594441,0.0035982638592484116,0.0008769503911186266,0.14666483412431852,1
2018-01-10,2018-01-10,1967.65,2010-03-25,725.2587741296031,0.018191038132866367,0.01248763662475908,0.16698148040785601,1
2018-01-11,2018-01-11,1974.98,2010-03-26,721.4309209090029,0.003718334434317304,-0.005291891089972699,0.16663162853403593,1
2018-01-12,2018-01-12,1972.39,2010-03-29,729.8742333215032,-0.0013122663300750086,0.01163560626442898,0.16000815801637283,0
2018-01-15,2018-01-15,1975.16,2010-03-30,728.6973852934143,0.001403402340507423,-0.0016136996887202045,0.1692891220559411,1
2018-01-16,2018-01-16,1966.59,2010-03-31,730.5596201753614,-0.0043483292971072144,0.00255230694235933,0.17576160912152686,0
2018-01-17,2018-01-17,1976.93,2010-04-01,729.6411511627608,0.005244057946173198,-0.0012580039015972298,0.17238994382085074,1
2018-01-18,2018-01-18,1979.88,2010-04-05,732.9190310194858,0.0014911004301853565,0.004482393798053382,0.17449519437447847,0
2018-01-19,2018-01-19,1994.58,2010-04-06,739.4183124544494,0.007397265053045363,0.00882857950810854,0.18313334507019147,1
2018-01-22,2018-01-22,2020.8,2010-04-07,743.4780063547068,0.013059970751827852,0.005475371394645957,0.18307262439399538,1
2018-01-23,2018-01-23,2024.87,2010-04-08,748.5038616868611,0.0020120283527988885,0.00673717884904107,0.18442024305346058,0
2018-01-24,2018-01-24,2020.28,2010-04-09,754.6721023380134,-0.0022693852984025757,0.008206990293083851,0.17825512080749611,0
2018-01-25,2018-01-25,2008.93,2010-04-12,759.4584786741275,-0.005633873648302035,0.006322297877511049,0.17697594814191464,0
2018-01-26,2018-01-26,2012.74,2010-04-13,756.1031195195535,0.00189473583851118,-0.004427882892665029,0.18119108817345422,1
2018-01-29,2018-01-29,2003.88,2010-04-14,759.9846953147048,-0.004411676668490679,0.005120526975212515,0.181293129348573,0
2018-01-30,2018-01-30,1982.22,2010-04-15,770.1139498903193,-0.010867872451421949,0.013240195435497102,0.1736820365830322,0
2018-01-31,2018-01-31,1977.04,2010-04-16,762.505965219354,-0.0026166520792089763,-0.0099281590798349,0.17250134730149339,2
2018-02-01,2018-02-01,1971.19,2010-04-19,753.0431641423575,-0.002963355367325817,-0.01248778263424636,0.173921218989257,2
2018-02-02,2018-02-02,1942.32,2010-04-20,772.4228508444993,-0.014754286418828503,0.025409585272439243,0.16070316270810364,0
2018-02-05,2018-02-05,1932.81,2010-04-21,772.6564982085335,-0.004908232287384986,0.0003024406040484592,0.16096544124056641,0
2018-02-06,2018-02-06,1873.37,2010-04-22,766.9245612736544,-0.0312359545863552,-0.007446133977092567,0.16554277569264642,2
2018-02-07,2018-02-07,1945.4,2010-04-23,776.2877504139227,0.03772866345352411,0.012134822883760232,0.17236933319965564,1
2018-02-08,2018-02-08,1868.97,2010-04-26,775.2818987881479,-0.04008013447296761,-0.001296560250712353,0.17534614479679814,2
2018-02-09,2018-02-09,1836.65,2010-04-27,774.5999359620926,-0.017444216934857846,-0.0008800191792382605,0.1720732380077492,2
2018-02-12,2018-02-12,1867.21,2010-04-28,745.3388162548885,0.01650207810311801,-0.03850778249377499,0.14730999629223585,1
2018-02-13,2018-02-13,1857.89,2010-04-29,751.0365856021918,-0.005003902954005678,0.007615464511368386,0.15249238454600353,0
2018-02-14,2018-02-14,1856.58,2010-04-30,755.3712524104906,-0.0007053496484356932,0.005754987012874409,0.15582096757032723,0
2018-02-15,2018-02-15,1863.78,2010-05-03,758.1002336668026,0.0038705980006854767,0.0036062578502087475,0.15601977375803375,1
2018-02-16,2018-02-16,1861.06,2010-05-04,735.4683946782349,-0.0014604656755569905,-0.03030804337655674,0.16354601998185855,2
2018-02-19,2018-02-19,1858.08,2010-05-05,714.3662816139073,-0.001602521355871757,-0.02911173765294034,0.1656987416010519,2
2018-02-20,2018-02-20,1850.27,2010-05-06,703.6186100609111,-0.004212122128204634,-0.015159367972093113,0.16837495951539058,2
2018-02-21,2018-02-21,1876.99,2010-05-07,661.2632900115196,0.014337855552567726,-0.062084381000868626,0.1390868316858795,2
2018-02-22,2018-02-22,1872.19,2010-05-10,722.1862654075397,-0.0025605613081204036,0.08813100966269766,0.12265533946095368,0
2018-02-23,2018-02-23,1851.14,2010-05-11,709.3411617627446,-0.011307203108355098,-0.01794649289715169,0.12389384509657028,2
2018-02-26,2018-02-26,1856.24,2010-05-12,720.524184439328,0.0027512708257763046,0.015642383013273614,0.12430169523318545,0
2018-02-27,2018-02-27,1870.5,2010-05-13,719.4975939018101,0.00765283845708937,-0.0014257988689778051,0.11942601959144453,1
2018-02-28,2018-02-28,1908.43,2010-05-14,710.2171969371157,0.020075139705041597,-0.012982347763367203,0.11206599858542775,1
2018-03-01,2018-03-01,1884.79,2010-05-17,698.866480857277,-0.012464505652766222,-0.01611112495523102,0.11741873359559887,2
2018-03-02,2018-03-02,1861.62,2010-05-18,717.2659800084449,-0.012369332463607212,0.025987024687090236,0.10808428759874188,0
2018-03-05,2018-03-05,1868.69,2010-05-19,689.7871107721567,0.0037905742232746194,-0.03906371929323384,0.11235644698373352,2
2018-03-06,2018-03-06,1889.41,2010-05-20,668.2749312708597,0.011026960406392687,-0.031683352249567864,0.1044342779351838,1
2018-03-07,2018-03-07,1878.02,2010-05-21,670.6433872706684,-0.006046580667772051,0.003537868497891674,0.1067021246802203,0
2018-03-08,2018-03-08,1895.85,2010-05-24,673.2118357538379,0.00944925642248051,0.0038225123757256417,0.10615484275290907,1
2018-03-09,2018-03-09,1901.73,2010-05-25,639.5892926369778,0.0030967114314451967,-0.05123380339378676,0.10277023765927709,2
2018-03-12,2018-03-12,1900.62,2010-05-26,660.1917684758379,-0.0005838494781025614,0.031704111011307275,0.10238296527870955,0
2018-03-13,2018-03-13,1876.56,2010-05-27,679.0185468001503,-0.012739835230219437,0.02811809094738053,0.09280042474098238,0
2018-03-14,2018-03-14,1861.43,2010-05-28,690.6213962365949,-0.008095303961376796,0.01694332451285664,0.08137331376427266,0
2018-03-15,2018-03-15,1853.41,2010-06-01,689.6658148569561,-0.004317823895584992,-0.0013846126003703248,0.0816728037933857,0
2018-03-16,2018-03-16,1868.22,2010-06-02,682.0580248052855,0.007958920245955962,-0.01109241938918553,0.08156914762016779,1
2018-03-19,2018-03-19,1879.38,2010-06-03,686.5910829786475,0.005955829324821312,0.006624159140946815,0.08674919755852722,1
2018-03-20,2018-03-20,1894.51,2010-06-04,670.0976597249481,0.008018294684123257,-0.02431543117849088,0.07784637623168283,1
2018-03-21,2018-03-21,1898.56,2010-06-07,660.9650424453266,0.0021354741879713863,-0.013722509955101471,0.07239207498715326,1
2018-03-22,2018-03-22,1856.62,2010-06-08,652.0399313640823,-0.02233807378284926,-0.013595148116615113,0.08033578808936352,2
2018-03-23,2018-03-23,1835.16,2010-06-09,662.9684380115162,-0.011625959139396753,0.016621579768812535,0.07327727611635951,0
2018-03-26,2018-03-26,1843.18,2010-06-10,672.9190661369717,0.004360669600226207,0.01489767982926268,0.07223790711698316,0
2018-03-27,2018-03-27,1836.54,2010-06-11,682.0243004849544,-0.0036089741648800597,0.013440224345491974,0.07124532958554267,0
2018-03-28,2018-03-28,1846.63,2010-06-14,691.2616460962909,0.005478989697048482,0.013453112155226137,0.07260731782490439,0
2018-03-29,2018-03-29,1841.09,2010-06-15,691.0185073274105,-0.003004568767512034,-0.0003517937674005097,0.06959632574140778,0
2018-03-30,,1837.888,,690.3736621017139,-0.001740701253726412,-0.0009336165164487651,0.06397807027838942,0
2018-04-02,,1828.282,,688.4391264246242,-0.005240358184592451,-0.002806090808830469,0.06800301612168608,2
2018-04-03,2018-04-03,1825.08,2010-06-16,687.7942811989276,-0.001752906402318557,-0.0009371161451476955,0.06776726015751346,0
2018-04-04,2018-04-04,1821.25,2010-06-17,685.2451899982004,-0.0021007431628630806,-0.0037130675160704663,0.06588852699972009,1
2018-04-05,2018-04-05,1877.95,2010-06-18,689.4244479524488,0.030657677836209228,0.006080400286587484,0.06781090977703916,1
2018-04-06,2018-04-06,1852.33,2010-06-21,703.7614898932288,-0.013736450267553085,0.02058238988329594,0.06096066746790928,0
2018-04-09,2018-04-09,1786.7,2010-06-22,704.0239292519433,-0.03607396313894911,0.0003728400055654916,0.06186943055698155,2
2018-04-10,2018-04-10,1814.06,2010-06-23,692.3961623370086,0.01519708426393154,-0.01665406526035993,0.05524177140838122,1
2018-04-11,2018-04-11,1789.89,2010-06-24,689.402522200051,-0.01341326177050191,-0.004332968114905895,0.0413892674652842,2
2018-04-12,2018-04-12,1822.07,2010-06-25,682.2011690541951,0.017819051968778404,-0.010500728983556813,0.03577775364133591,1
2018-04-13,2018-04-13,1819.4,2010-06-28,695.4395828000617,-0.0014664410133681614,0.019219555226494916,0.0333693591350739,0
2018-04-16,2018-04-16,1816.42,2010-06-29,677.7824042000225,-0.0016392454342090267,-0.025717840191972995,0.03352646580796424,2
2018-04-17,2018-04-17,1820.62,2010-06-30,671.1197384938998,0.0023095714465288697,-0.009878729789056052,0.026039930489992376,1
2018-04-18,2018-04-18,1838.93,2010-07-01,650.2712629943769,0.010006778314273806,-0.03155796536535492,0.019077222131643246,2
2018-04-19,2018-04-19,1855.51,2010-07-02,654.032599087761,0.008975710154490198,0.005767592398521675,0.02003743800021733,1
2018-04-20,2018-04-20,1856.7,2010-07-06,661.4617251916009,0.0006411275443803438,0.011294925333635384,0.01921141935135818,0
2018-04-23,2018-04-23,1870.64,2010-07-07,670.3789511878869,0.007479899871712202,0.013391030033675892,0.015026710208534641,0
2018-04-24,2018-04-24,1889.07,2010-07-08,675.2690176317313,0.009804026173518155,0.007268004832117314,0.017650628676636405,1
2018-04-25,2018-04-25,1842.96,2010-07-09,676.4129422396003,-0.024711669768258084,0.0016925947300178454,0.020124189344806854,2
2018-04-26,2018-04-26,1848.48,2010-07-12,675.1282780604818,0.002990705044310702,-0.0019010364563276808,0.02063073748412362,1
2018-04-27,2018-04-27,1855.99,2010-07-13,681.6258686890899,0.004054566665887927,0.009578213295834161,0.02261333608085012,0
2018-04-30,2018-04-30,1841.68,2010-07-14,684.5099993906472,-0.007740047889955363,0.004222325251549474,0.021935084530957938,0
2018-05-01,,1841.05,,681.484401745272,-0.00034213749373194753,-0.004429890182126482,0.02215903252526216,1
2018-05-02,2018-05-02,1840.42,2010-07-15,678.4588040998967,-0.00034225459186118285,-0.004449601460327742,0.006003527430676765,1
2018-05-03,2018-05-03,1843.93,2010-07-16,676.2274434328674,0.0019053570165090193,-0.003294287055836714,0.00562823194275143,1
2018-05-04,2018-05-04,1820.42,2010-07-19,668.6814241633842,-0.01283191976306988,-0.011221724591891627,0.010086142786010452,2
2018-05-07,2018-05-07,1840.91,2010-07-20,668.1614596529978,0.011192770884866015,-0.0007778992474006937,0.010800010940561978,1
2018-05-08,2018-05-08,1827.11,2010-07-21,678.5752840118803,-0.0075245310065325,0.015465579261148693,0.0022838968887610744,0
2018-05-09,2018-05-09,1846.55,2010-07-22,682.7791904251578,0.01058354962534799,0.006176083973763436,-0.0023308709606294545,1
2018-05-10,,1856.225,,681.7433855989573,0.005225822264678407,-0.0015181940458206843,-0.005016422077167808,1
2018-05-11,2018-05-11,1865.9,2010-07-23,680.7075807727566,0.00519865495635618,-0.0015205024640524921,-0.0060291534866562324,1
2018-05-14,2018-05-14,1864.14,2010-07-26,691.4121634188441,-0.0009436896819412149,0.015603302658366975,-0.006806181208238577,0
2018-05-15,2018-05-15,1878.69,2010-07-27,703.1883028491023,0.007774904708208712,0.016888592277778,-0.004155684805568871,0
2018-05-16,2018-05-16,1845.24,2010-07-28,708.4922288027971,-0.017965375113869027,0.007514378490488993,-0.007711938868638362,0
2018-05-17,2018-05-17,1851.09,2010-07-29,711.6397689737657,0.0031653044421552233,0.004432750377855051,-0.01669366976732482,0
2018-05-18,2018-05-18,1835.11,2010-07-30,710.5936673048225,-0.008670229561659217,-0.0014710691380331088,-0.010757334434625287,2
2018-05-21,,1849.8774999999998,,721.3839973341529,0.008014995467665815,0.015070813642517824,-0.0072609712982427705,0
2018-05-22,2018-05-22,1854.8,2010-08-02,724.9807740105964,0.0026574528535419344,0.0049735504651612856,-0.006883611340923161,0
2018-05-23,2018-05-23,1836.35,2010-08-03,726.137862681319,-0.00999696769652545,0.0015947544007704022,-0.009448572799898065,0
2018-05-24,2018-05-24,1806.64,2010-08-04,725.2535811552044,-0.01631113931173156,-0.0012185294867017543,-0.008794390458759228,2
2018-05-25,2018-05-25,1782.84,2010-08-05,725.9644185085295,-0.013261168071786945,0.000979642493876307,-0.016014967193619695,0
2018-05-28,2018-05-28,1787.94,2010-08-06,724.9481087861747,0.002856520686167489,-0.0014009250998288261,-0.01551938415430384,1
2018-05-29,2018-05-29,1726.56,2010-08-09,723.2637123981334,-0.034933129508005874,-0.002326175111868487,-0.011678529544080619,2
2018-05-30,2018-05-30,1745.84,2010-08-10,708.5356001791681,0.011104825555320837,-0.020573597971250468,-0.02244475848735551,1
2018-05-31,,1749.135,,697.9545895967603,0.001885564833076623,-0.015046262360254619,-0.026182014400276742,2
2018-06-01,2018-06-01,1752.43,2010-08-11,687.3735790143526,0.0018820161685245624,-0.015276115199957717,-0.040348719426870516,2
2018-06-04,2018-06-04,1736.09,2010-08-12,696.9272024496919,-0.009367937977896333,0.013803033626006688,-0.04402869757770072,0
2018-06-05,2018-06-05,1693.93,2010-08-13,697.3694217833649,-0.024584185150289633,0.0006343260692383801,-0.04426939781835648,2
2018-06-06,2018-06-06,1730.75,2010-08-16,704.4584814425587,0.021503567513975,0.010114108977536018,-0.023266180556693036,1
2018-06-07,2018-06-07,1772.12,2010-08-17,712.7185431210256,0.02362172940428306,0.011657196064500766,-0.009603506252416858,1
2018-06-08,2018-06-08,1766.49,2010-08-18,708.9513011542609,-0.0031820430906477387,-0.005299754791310995,-0.009338048428854686,2
2018-06-11,2018-06-11,1789.38,2010-08-19,705.9141249061922,0.01287466424844836,-0.00429324352297093,0.0010589699944349212,1
2018-06-12,2018-06-12,1785.45,2010-08-20,692.984068768653,-0.0021987068382200727,-0.018486583848926777,0.004271847760114833,2
2018-06-13,2018-06-13,1770.52,2010-08-23,699.5759922030476,-0.008397195549843252,0.00946741595759329,0.002237868747646971,0
2018-06-14,2018-06-14,1771.88,2010-08-24,690.8885569735666,0.0007678410494688539,-0.012495893228866526,-0.0027329719163405822,2
2018-06-15,2018-06-15,1764.37,2010-08-25,684.4656641416308,-0.004247443642568624,-0.009340051349461228,-0.0017112878011456482,2
2018-06-18,2018-06-18,1741.22,2010-08-26,687.827293900057,-0.013207669195614445,0.004899298597809813,-0.003252873517473704,0
2018-06-19,2018-06-19,1713.99,2010-08-27,686.2304269957816,-0.015762031108453037,-0.002324309377841273,-0.005036180223644323,2
2018-06-20,2018-06-20,1704.72,2010-08-30,689.7942956963269,-0.0054231114773235795,0.005179960229749437,-0.008588889098183793,0
2018-06-21,2018-06-21,1702.88,2010-08-31,694.2869978992867,-0.0010799390649300208,0.00649198569883243,-0.008473035446017333,0
2018-06-22,2018-06-22,1713.68,2010-09-01,705.9967390576641,0.006322169651826519,0.01672520192043203,-0.006004517484900569,0
2018-06-25,2018-06-25,1686.76,2010-09-02,701.238815368745,-0.015833575893757928,-0.006762111437658641,-0.006428657471125789,2
2018-06-26,2018-06-26,1685.93,2010-09-03,708.7914002814882,-0.000492188737628176,0.010712759285134215,-0.006341226376616763,0
2018-06-27,2018-06-27,1703.34,2010-09-07,699.3215031519156,0.010273689103131303,-0.013450682656504896,-0.009563495579097246,1
2018-06-28,2018-06-28,1696.98,2010-09-08,712.3181971289758,-0.003740828755359534,0.018414133884165955,-0.011154233719262937,0
2018-06-29,2018-06-29,1698.56,2010-09-09,714.4388516310826,0.0009306326027868357,0.0029726940064797956,-0.011380843440811847,0
2018-07-02,2018-07-02,1679.04,2010-09-10,713.3743779953999,-0.011558631765386402,-0.0014910547273421356,-0.011128587751151548,2
2018-07-03,2018-07-03,1665.39,2010-09-13,726.6989413080456,-0.008162871278123617,0.018505923834467145,-0.01476951308356395,0
2018-07-04,2018-07-04,1687.56,2010-09-14,725.9764926225826,0.01322436844993333,-0.0009946457799859065,-0.01470218742895232,1
2018-07-05,2018-07-05,1693.94,2010-09-15,724.6763503753577,0.0037734777882427874,-0.001792493085601945,-0.018043680768880833,1
2018-07-06,2018-07-06,1696.29,2010-09-16,724.1506464877192,0.0013863368422660609,-0.0007256959068928209,-0.018219795682795765,1
2018-07-09,2018-07-09,1703.31,2010-09-17,721.6895331543097,0.004129903505010898,-0.003404409069671628,-0.018606059756896103,1
2018-07-10,2018-07-10,1715.31,2010-09-20,733.5690971717268,0.007020405477094633,0.016326758222079095,-0.01268209221905371,0
2018-07-11,2018-07-11,1678.7,2010-09-21,738.3358269823426,-0.021574137954402627,0.006476976055394179,-0.017318273783171568,0
2018-07-12,2018-07-12,1681.5,2010-09-22,734.748254764093,0.001666567851956067,-0.004870841190478261,-0.021523525373066895,1
2018-07-13,2018-07-13,1687.47,2010-09-23,716.6550018991993,0.0035441136305563205,-0.024933374116251482,-0.02555509835599225,2
2018-07-16,2018-07-16,1689.99,2010-09-24,737.3766808352584,0.0014922459289689177,0.028504305904235694,-0.023333428751603946,0
2018-07-17,2018-07-17,1684.34,2010-09-27,731.3057503175509,-0.0033488160791576662,-0.008267226415189103,-0.020286723738257188,2
2018-07-18,2018-07-18,1699.34,2010-09-28,736.7593562048181,0.00886614470666474,0.007429685440658356,-0.01672745069291139,1
2018-07-19,2018-07-19,1692.23,2010-09-29,735.5161182222793,-0.0041927546332039215,-0.0016888663835506344,-0.016313776339767626,0
2018-07-20,2018-07-20,1700.89,2010-09-30,733.4851840820899,0.005104457728208592,-0.002765056002289668,-0.01569700898868058,1
2018-07-23,2018-07-23,1705.12,2010-10-01,743.3183485531104,0.002483846010284873,0.01331701824042153,-0.011136277273300247,0
2018-07-24,2018-07-24,1735.7,2010-10-04,731.9036424642806,0.01777530075418993,-0.01547554736692352,-0.01696227533318889,1
2018-07-25,2018-07-25,1744.02,2010-10-05,751.4435588471554,0.004782003066241522,0.02634723239261869,-0.008468198949818533,0
2018-07-26,2018-07-26,1765.66,2010-10-06,752.0283098590647,0.012331764854104626,0.0007778676190296663,-0.008575945808440793,1
2018-07-27,2018-07-27,1777.34,2010-10-07,752.3011282753237,0.0065933064140071525,0.00036271100243602305,-0.00671990726255288,1
2018-07-30,2018-07-30,1766.0,2010-10-08,753.0426478812064,-0.006400762397283921,0.0009851831556400806,-0.021563118058904988,0
2018-07-31,2018-07-31,1778.6,2010-10-11,750.5842214261742,0.0071094358016343465,-0.0032699982899406146,-0.03949100293208341,1
2018-08-01,2018-08-01,1779.74,2010-10-12,752.2838929760634,0.0006407482359770223,0.00226190476497267,-0.05728420686735468,0
2018-08-02,2018-08-02,1761.96,2010-10-13,761.6921759836063,-0.010040460438670065,0.012428735580395426,-0.05891739440912049,0
2018-08-03,2018-08-03,1767.9,2010-10-14,769.6018995153789,0.003365575749130821,0.010330861989785355,-0.0565612526113872,0
2018-08-06,2018-08-06,1777.97,2010-10-15,759.7661250904553,0.005679862528634994,-0.012862711756112331,-0.05827208760582673,1
2018-08-07,2018-08-07,1795.15,2010-10-18,765.9336279982207,0.009616319849978263,0.00808486268697064,-0.0716513661090234,1
2018-08-08,2018-08-08,1774.35,2010-10-19,756.8097952578751,-0.011654425230735305,-0.011983557816643169,-0.06170775678429995,2
2018-08-09,2018-08-09,1736.1,2010-10-20,772.9546200017089,-0.02179294041195277,0.021108379879479378,-0.07580128185588363,0
2018-08-10,2018-08-10,1709.4,2010-10-21,767.4278326654505,-0.015498786515985076,-0.007175894587460023,-0.07212224369061217,2
2018-08-13,2018-08-13,1688.19,2010-10-22,762.0767231197938,-0.012485482668625147,-0.006997208812933354,-0.07283872258957422,2
2018-08-14,2018-08-14,1680.87,2010-10-25,767.3019701670761,-0.0043454325648666445,0.006833189715338168,-0.07195069142116944,0
2018-08-15,,1667.41,,764.0704367447495,-0.00803999217873575,-0.004220447233422155,-0.07245579157740266,2
2018-08-16,2018-08-16,1653.95,2010-10-26,760.838903322423,-0.008105157939051562,-0.004238334929011604,-0.0669020014831926,2
2018-08-17,2018-08-17,1651.71,2010-10-27,760.9747543240143,-0.001355251503694814,0.00017853828722000167,-0.06697826616166179,0
2018-08-20,2018-08-20,1633.37,2010-10-28,776.2870788179102,-0.011165749718718263,0.019922215732882147,-0.07548705687704949,0
2018-08-21,2018-08-21,1658.64,2010-10-29,780.7800384128656,0.015352624293023106,0.005771070514763043,-0.07164063792315885,1
2018-08-22,2018-08-22,1662.64,2010-11-01,768.551098155162,0.0024087110595690264,-0.01578641767860764,-0.07245428173877581,2
2018-08-23,2018-08-23,1649.75,2010-11-02,783.3583235024839,-0.007782939247286685,0.019083168768645034,-0.08168295642069426,0
2018-08-24,2018-08-24,1658.27,2010-11-03,771.6590853978515,0.005151128976985497,-0.015047367039280177,-0.08453935178327383,1
2018-08-27,2018-08-27,1668.19,2010-11-04,790.3862808201189,0.005964316063954255,0.023978935755481563,-0.08200923210857293,0
2018-08-28,2018-08-28,1677.81,2010-11-05,777.3018515534831,0.005750165275919461,-0.01669303075567461,-0.0847710148938289,1
2018-08-29,2018-08-29,1681.04,2010-11-08,783.2363691801264,0.0019232779050252777,0.007605768517500537,-0.08513878702095962,0
2018-08-30,2018-08-30,1667.85,2010-11-09,796.1497377837479,-0.007877277668047472,0.01635275416419348,-0.08090557257283529,0
2018-08-31,2018-08-31,1653.43,2010-11-10,789.3657859495303,-0.008683453733740644,-0.008557460500081509,-0.07890288533623091,2
2018-09-03,2018-09-03,1662.88,2010-11-11,779.0148630411514,0.005699120756484497,-0.013199695116184539,-0.08058638237019983,1
2018-09-04,2018-09-04,1657.61,2010-11-12,787.1058049655388,-0.003174232974612289,0.010332554921340628,-0.07994819119128845,0
2018-09-05,2018-09-05,1651.83,2010-11-15,782.4745053514009,-0.0034930416487246063,-0.005901339389156394,-0.07843846042684949,2
2018-09-06,2018-09-06,1628.3,2010-11-16,780.3520171462322,-0.014347238446600175,-0.0027162189527288163,-0.07679669368311565,2
2018-09-07,2018-09-07,1638.9,2010-11-17,792.5025904398362,0.006488759299607138,0.015450652529660597,-0.07306224637243962,0
2018-09-10,2018-09-10,1646.85,2010-11-18,798.7393890430844,0.004839087279069426,0.007838946710509822,-0.07249342772908302,0
2018-09-11,2018-09-11,1644.43,2010-11-19,799.3081896216975,-0.001470552755225396,0.0007118694214457222,-0.07136637118488746,0
2018-09-12,2018-09-12,1666.46,2010-11-22,790.6776334205894,0.0133077964658666,-0.010856248956405315,-0.07567728403530354,1
2018-09-13,2018-09-13,1676.03,2010-11-23,777.9245810312274,0.0057262855836738135,-0.016260761684544465,-0.07734252002392494,1
2018-09-14,2018-09-14,1686.63,2010-11-24,795.2035661042277,0.006304553603502532,0.021968559938919534,-0.07335153406962994,0
2018-09-17,2018-09-17,1689.52,2010-11-26,786.6220816708325,0.0017120096594504973,-0.010850207966570715,-0.07365304128533978,1
2018-09-18,2018-09-18,1704.29,2010-11-29,780.0325974292219,0.008704136796269739,-0.00841222151692834,-0.07550775458764704,1
2018-09-19,2018-09-19,1730.18,2010-11-30,778.5726866723578,0.015076847619775737,-0.0018733558761981676,-0.0748496720759258,1
2018-09-20,2018-09-20,1729.21,2010-12-01,802.6805269849823,-0.000560792524359059,0.030494430939826348,-0.07470999530340589,0
2018-09-21,2018-09-21,1723.18,2010-12-02,814.2588763790809,-0.0034932357768696393,0.01432155994151866,-0.0736585035611946,0
2018-09-24,2018-09-24,1718.08,2010-12-03,830.4344397750716,-0.002964032786731073,0.0196706398777188,-0.07072509651729851,0
2018-09-25,2018-09-25,1731.83,2010-12-06,819.8985910110218,0.007971264645969114,-0.0127683221573432,-0.07329791449502251,1
2018-09-26,2018-09-26,1725.71,2010-12-07,843.0523648016981,-0.003540092893473361,0.027848410163308905,-0.0750840518676384,0
2018-09-27,2018-09-27,1732.66,2010-12-08,838.1980504521948,0.004019239905518135,-0.005774663661144978,-0.07443750662888016,1
2018-09-28,2018-09-28,1705.17,2010-12-09,834.2736692963808,-0.015992987400120347,-0.00469292043848264,-0.07349879913725312,2
2018-10-01,2018-10-01,1714.71,2010-12-10,839.3622637238226,0.005579157599653637,0.006080904463491259,-0.07308553631968161,1
2018-10-02,2018-10-02,1716.2,2010-12-13,835.0085877285995,0.000868574281268727,-0.005200384136136607,-0.07583885170461162,1
2018-10-03,2018-10-03,1719.39,2010-12-14,822.3122448322974,0.0018570323680907792,-0.015321826681896094,-0.07660318469756293,2
2018-10-04,2018-10-04,1737.83,2010-12-15,822.0196520007904,0.010667631721339478,-0.0003558805070419422,-0.07852899281287733,1
2018-10-05,2018-10-05,1723.47,2010-12-16,825.8962962982087,-0.008297508097407693,0.004704914049291765,-0.07821992424521902,0
2018-10-08,2018-10-08,1719.35,2010-12-17,825.415980294422,-0.002393387959125558,-0.0005817385653105974,-0.07712286920936612,0
2018-10-09,2018-10-09,1716.48,2010-12-20,840.1694813531102,-0.0016706301927133895,0.017716157203524936,-0.0773985249858461,0
2018-10-10,2018-10-10,1680.84,2010-12-21,859.3156836740866,-0.020982013774248673,0.022532720837528445,-0.0891908923155346,0
2018-10-11,2018-10-11,1658.53,2010-12-22,869.5427457274598,-0.013362000581137746,0.011831138020661729,-0.0925174276082127,0
